O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
29-1061.00,Anesthesiologists,7767,"Inform students and staff of types and methods of anesthesia administration, signs of complications, and emergency methods to counteract reactions.",Core,101,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7766,"Provide medical care and consultation in many settings, prescribing medication and treatment and referring patients for surgery.",Core,100,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7765,"Manage anesthesiological services, coordinating them with other medical activities and formulating plans and procedures.",Core,100,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7764,"Diagnose illnesses, using examinations, tests, and reports.",Core,100,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7762,"Coordinate and direct work of nurses, medical technicians, and other health care providers.",Core,100,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7769,Instruct individuals and groups on ways to preserve health and prevent disease.,Core,100,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7768,"Schedule and maintain use of surgical suite, including operating, wash-up, waiting rooms, and anesthetic and sterilizing equipment.",Supplemental,100,07/2012,Incumbent,291061
29-1061.00,Anesthesiologists,7770,"Conduct medical research to aid in controlling and curing disease, to investigate new medications, and to develop and test new medical techniques.",Supplemental,98,07/2012,Incumbent,291061
29-1062.00,Family and General Practitioners,7771,"Prescribe or administer treatment, therapy, medication, vaccination, and other specialized medical care to treat or prevent illness, disease, or injury.",Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7772,"Order, perform, and interpret tests and analyze records, reports, and examination information to diagnose patients' condition.",Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7774,"Collect, record, and maintain patient information, such as medical history, reports, and examination results.",Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7773,Monitor patients' conditions and progress and reevaluate treatments as necessary.,Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7775,Explain procedures and discuss test results or prescribed treatments with patients.,Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7776,"Advise patients and community members concerning diet, activity, hygiene, and disease prevention.",Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7777,Refer patients to medical specialists or other practitioners when necessary.,Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7779,"Coordinate work with nurses, social workers, rehabilitation therapists, pharmacists, psychologists, and other health care providers.",Core,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7778,"Direct and coordinate activities of nurses, students, assistants, specialists, therapists, and other medical staff.",Core,60,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7782,"Plan, implement, or administer health programs or standards in hospitals, businesses, or communities for prevention or treatment of injury or illness.",Core,60,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7780,Deliver babies.,Supplemental,61,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7781,"Operate on patients to remove, repair, or improve functioning of diseased or injured body parts and systems.",Supplemental,60,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,20120,"Train residents, medical students, and other health care professionals.",Supplemental,60,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,20121,"Prepare government or organizational reports which include birth, death, and disease statistics, workforce evaluations, or medical status of individuals.",Supplemental,60,07/2011,Incumbent,291062
29-1062.00,Family and General Practitioners,7784,"Conduct research to study anatomy and develop or test medications, treatments, or procedures to prevent or control disease or injury.",Supplemental,60,07/2011,Incumbent,291062
29-1063.00,"Internists, General",7785,"Treat internal disorders, such as hypertension, heart disease, diabetes, and problems of the lung, brain, kidney, and gastrointestinal tract.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7787,"Prescribe or administer medication, therapy, and other specialized medical care to treat or prevent illness, disease, or injury.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7793,Explain procedures and discuss test results or prescribed treatments with patients.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7789,"Manage and treat common health problems, such as infections, influenza and pneumonia, as well as serious, chronic, and complex illnesses, in adolescents, adults, and the elderly.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7786,"Analyze records, reports, test results, or examination information to diagnose medical condition of patient.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7788,"Provide and manage long-term, comprehensive medical care, including diagnosis and nonsurgical treatment of diseases, for adult patients in an office or hospital.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7791,"Collect, record, and maintain patient information, such as medical history, reports, and examination results.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7792,Make diagnoses when different illnesses occur together or in situations where the diagnosis may be obscure.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7790,Monitor patients' conditions and progress and reevaluate treatments as necessary.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7794,"Advise patients and community members concerning diet, activity, hygiene, and disease prevention.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7796,Immunize patients to protect them from preventable diseases.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7795,Refer patient to medical specialist or other practitioner when necessary.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7797,Advise surgeon of a patient's risk status and recommend appropriate intervention to minimize risk.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7799,Provide consulting services to other doctors caring for patients with special or difficult problems.,Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7798,"Direct and coordinate activities of nurses, students, assistants, specialists, therapists, and other medical staff.",Core,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7803,"Prepare government or organizational reports on birth, death, and disease statistics, workforce evaluations, or the medical status of individuals.",Core,51,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7800,"Operate on patients to remove, repair, or improve functioning of diseased or injured body parts and systems.",Supplemental,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7801,"Plan, implement, or administer health programs in hospitals, businesses, or communities for prevention and treatment of injuries or illnesses.",Supplemental,52,07/2012,Incumbent,291063
29-1063.00,"Internists, General",7802,"Conduct research to develop or test medications, treatments, or procedures to prevent or control disease or injury.",Supplemental,52,07/2012,Incumbent,291063
29-1064.00,Obstetricians and Gynecologists,7811,"Collect, record, and maintain patient information, such as medical histories, reports, and examination results.",Core,80,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7806,Treat diseases of female organs.,Core,78,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7804,"Care for and treat women during prenatal, natal, and postnatal periods.",Core,80,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7809,"Prescribe or administer therapy, medication, and other specialized medical care to treat or prevent illness, disease, or injury.",Core,80,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7808,Perform cesarean sections or other surgical procedures as needed to preserve patients' health and deliver babies safely.,Core,79,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7810,"Analyze records, reports, test results, or examination information to diagnose medical condition of patient.",Core,78,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7805,Explain procedures and discuss test results or prescribed treatments with patients.,Core,79,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7807,Monitor patients' conditions and progress and reevaluate treatments as necessary.,Core,79,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7812,"Advise patients and community members concerning diet, activity, hygiene, and disease prevention.",Core,79,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7813,Refer patient to medical specialist or other practitioner when necessary.,Core,79,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7815,"Direct and coordinate activities of nurses, students, assistants, specialists, therapists, and other medical staff.",Core,80,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7814,Consult with or provide consulting services to other physicians.,Core,80,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7816,"Plan, implement, or administer health programs in hospitals, businesses, or communities for prevention and treatment of injuries or illnesses.",Core,80,07/2011,Incumbent,291064
29-1064.00,Obstetricians and Gynecologists,7817,"Prepare government and organizational reports on birth, death, and disease statistics, workforce evaluations, or the medical status of individuals.",Supplemental,79,07/2011,Incumbent,291064
