O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
11-3051.01,Quality Control Systems Managers,15412,Audit and inspect subcontractor facilities including external laboratories.,Supplemental,60,07/2012,Incumbent,113051
11-3051.02,Geothermal Production Managers,15446,Supervise employees in geothermal power plants or well fields.,Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15447,"Oversee geothermal plant operations, maintenance, and repairs to ensure compliance with applicable standards or regulations.",Core,50,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15434,Communicate geothermal plant conditions to employees.,Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15443,"Identify and evaluate equipment, procedural, or conditional inefficiencies involving geothermal plant systems.",Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15439,Perform or direct the performance of preventative maintenance on geothermal plant equipment.,Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15448,Inspect geothermal plant or injection well fields to verify proper equipment operations.,Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15445,Develop or manage budgets for geothermal operations.,Core,52,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15433,Select and implement corrosion control or mitigation systems for geothermal plants.,Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15444,Develop operating plans and schedules for geothermal operations.,Core,52,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15436,"Record, review or maintain daily logs, reports, maintenance, and other records associated with geothermal operations.",Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15441,"Monitor geothermal operations, using programmable logic controllers.",Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15432,Conduct well field site assessments.,Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15442,"Identify opportunities to improve plant electrical equipment, controls, or process control methodologies.",Core,51,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15437,Prepare environmental permit applications or compliance reports.,Supplemental,52,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15440,Negotiate interconnection agreements with other utilities.,Supplemental,50,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15438,"Obtain permits for constructing, upgrading, or operating geothermal power plants.",Supplemental,52,07/2011,Incumbent,113051
11-3051.02,Geothermal Production Managers,15435,Troubleshoot and make minor repairs to geothermal plant instrumentation or electrical systems.,Supplemental,51,07/2011,Incumbent,113051
11-3051.03,Biofuels Production Managers,15462,"Manage operations at biofuels power generation facilities, including production, shipping, maintenance, or quality assurance activities.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15461,"Adjust temperature, pressure, vacuum, level, flow rate, or transfer of biofuels to maintain processes at required levels.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15460,"Approve proposals for the acquisition, replacement, or repair of biofuels processing equipment or the implementation of new production processes.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15459,"Conduct cost, material, and efficiency studies for biofuels production plants or operations.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15458,"Monitor meters, flow gauges, or other real-time data to ensure proper operation of biofuels production equipment, implementing corrective measures as needed.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15457,Prepare and manage biofuels plant or unit budgets.,"",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15456,"Review logs, datasheets, or reports to ensure adequate production levels or to identify abnormalities with biofuels production equipment or processes.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15455,"Shut down and restart biofuels plant or equipment in emergency situations or for equipment maintenance, repairs, or replacements.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15454,"Supervise production employees in the manufacturing of biofuels, such as biodiesel or ethanol.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15453,"Confer with technical and supervisory personnel to report or resolve conditions affecting biofuels plant safety, operational efficiency, and product quality.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15452,Draw samples of biofuels products or secondary by-products for quality control testing.,"",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15451,Monitor transportation and storage of flammable or other potentially dangerous feedstocks or products to ensure adherence to safety guidelines.,"",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15450,"Provide direction to employees to ensure compliance with biofuels plant safety, environmental, or operational standards and regulations.","",,06/2009,Analyst,113051
11-3051.03,Biofuels Production Managers,15449,Provide training to subordinate or new employees to improve biofuels plant safety or increase the production of biofuels.,"",,06/2009,Analyst,113051
11-3051.04,Biomass Power Plant Managers,15470,"Review logs, datasheets, or reports to ensure adequate production levels and safe production environments or to identify abnormalities with power production equipment or processes.",Core,138,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15471,Review biomass operations performance specifications to ensure compliance with regulatory requirements.,Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15478,"Supervise biomass plant or substation operations, maintenance, repair, or testing activities.",Core,138,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15473,Prepare and manage biomass plant budgets.,Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15468,"Supervise operations or maintenance employees in the production of power from biomass such as wood, coal, paper sludge, or other waste or refuse.",Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15479,"Monitor the operating status of biomass plants by observing control system parameters, distributed control systems, switchboard gauges, dials, or other indicators.",Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15476,"Inspect biomass gasification processes, equipment, and facilities for ways to maximize capacity and minimize operating costs.",Core,138,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15480,"Conduct field inspections of biomass plants, stations, or substations to ensure normal and safe operating conditions.",Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15474,"Plan and schedule plant activities such as wood, waste, or refuse fuel deliveries, ash removal, and regular maintenance.",Core,138,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15477,Evaluate power production or demand trends to identify opportunities for improved operations.,Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15472,"Prepare reports on biomass plant operations, status, maintenance, and other information.",Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15464,Manage parts and supply inventories for biomass plants.,Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15465,"Monitor and operate communications systems, such as mobile radios.",Core,137,07/2012,Incumbent,113051
11-3051.04,Biomass Power Plant Managers,15466,Compile and record operational data on forms or in log books.,Supplemental,137,07/2012,Incumbent,113051
