FeltenDim,Subfield,Topic,Subtask,Dataset,Metric,Model,Metric Performance,Date,EFF Title,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"MOAT-3 (IN-22K pretraining, single-scale)",0.565,2022-08-22,,0.00565
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,Mask2Former (Swin-L-FaPN),0.564,2025-05-26,,0.00564
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SeMask (SeMask Swin-L MaskFormer),0.562,2023-05-18,,0.00562
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,dBOT ViT-L (CLIP),0.562,2022-11-10,,0.00562
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,Mask2Former+CBL(Swin-B),0.561,2022-11-17,,0.00561
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,TADP,0.559,2022-08-22,,0.00559
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"CSWin-L (UperNet, ImageNet-22k pretrain)",0.557,2025-05-26,,0.00557
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,UniRepLKNet-XL,0.556,2023-05-18,,0.00556
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"Focal-L (UperNet, ImageNet-22k pretrain)",0.554,2022-11-10,,0.00554
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,ViT-P (InternImage-H),0.636,2022-11-17,,0.00636
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,ONE-PEACE,0.63,2022-08-22,,0.0063
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,InternImage-H,0.629,2025-05-26,,0.00629
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,M3I Pre-training (InternImage-H),0.629,2023-05-18,,0.00629
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,BEiT-3,0.628,2022-11-10,,0.00628
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,EVA,0.623,2022-11-17,,0.00623
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"ViT-P (OneFormer, InternImage-H)",0.616,2022-08-22,,0.00616
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"ViT-Adapter-L (Mask2Former, BEiTv2 pretrain)",0.615,2025-05-26,,0.00615
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,FD-SwinV2-G,0.614,2023-05-18,,0.00614
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,RevCol-H (Mask2Former),0.61,2022-11-10,,0.0061
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"MasK DINO (SwinL, multi-scale)",0.608,2022-11-17,,0.00608
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"ViT-Adapter-L (Mask2Former, BEiT pretrain)",0.605,2022-08-22,,0.00605
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"DINOv2 (ViT-g/14 frozen model, w/ ViT-Adapter + Mask2former)",0.602,2025-05-26,,0.00602
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"ViT-P (OneFormer, DiNAT-L)",0.599,2023-05-18,,0.00599
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SwinV2-G(UperNet),0.599,2022-11-10,,0.00599
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,PIIP-LH6B(UperNet),0.599,2022-11-17,,0.00599
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SERNet-Former,0.5935,2022-08-22,,0.005935
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,FocalNet-L (Mask2Former),0.585,2025-05-26,,0.00585
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"ViT-Adapter-L (UperNet, BEiT pretrain)",0.584,2023-05-18,,0.00584
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,RSSeg-ViT-L (BEiT pretrain),0.584,2022-11-10,,0.00584
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"EoMT (DINOv2-L, single-scale, 512x512)",0.584,2022-11-17,,0.00584
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SegViT-v2 (BEiT-v2-Large),0.582,2022-08-22,,0.00582
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SeMask (SeMask Swin-L FaPN-Mask2Former),0.582,2025-05-26,,0.00582
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SeMask (SeMask Swin-L MSFaPN-Mask2Former),0.582,2023-05-18,,0.00582
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,DiNAT-L (Mask2Former),0.581,2022-11-10,,0.00581
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,HorNet-L (Mask2Former),0.579,2022-11-17,,0.00579
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,Mask2Former (SwinL-FaPN),0.577,2022-08-22,,0.00577
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,FASeg (SwinL),0.577,2025-05-26,,0.00577
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,RR (BEiT-L),0.577,2023-05-18,,0.00577
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"MOAT-4 (IN-22K pretraining, single-scale)",0.576,2022-11-10,,0.00576
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"Frozen Backbone, SwinV2-G-ext22K (Mask2Former)",0.58,2022-11-17,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SeMask (SeMask Swin-L Mask2Former),0.58,2022-08-22,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,Mask2Former (SwinL),0.57,2025-05-26,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SenFormer (BEiT-L),0.57,2023-05-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,BEiT-L (ViT+UperNet),0.57,2022-11-10,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"SeMask(SeMask Swin-L MSFaPN-Mask2Former, single-scale)",0.57,2022-11-17,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,MetaPrompt-SD,0.57,2022-08-22,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"FaPN (MaskFormer, Swin-L, ImageNet-22k pretrain)",0.57,2025-05-26,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"MOAT-3 (IN-22K pretraining, single-scale)",0.57,2023-05-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,Mask2Former (Swin-L-FaPN),0.56,2022-11-10,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,SeMask (SeMask Swin-L MaskFormer),0.56,2022-11-17,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,dBOT ViT-L (CLIP),0.56,2022-08-22,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,Mask2Former+CBL(Swin-B),0.56,2025-05-26,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,TADP,0.56,2023-05-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"CSWin-L (UperNet, ImageNet-22k pretrain)",0.56,2022-11-10,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,UniRepLKNet-XL,0.56,2022-11-17,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,ADE20K,Mean IoU,"Focal-L (UperNet, ImageNet-22k pretrain)",0.55,2022-08-22,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v2,Mean IoU,OmniVec2,0.64,2024-01-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v3,Mean IoU,DiffusionMMS (DAT++-S),0.62,2024-09-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v4,Mean IoU,DepthMatch (DINOv2-S),0.61,2025-05-26,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v5,Mean IoU,GeminiFusion (Swin-Large),0.61,2024-06-03,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v6,Mean IoU,OmniVec,0.61,2023-11-07,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v7,Mean IoU,GeminiFusion (Swin-Large),0.60,2024-06-03,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v8,Mean IoU,DPLNet,0.59,2023-12-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v9,Mean IoU,HDBFormer,0.59,2025-04-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v10,Mean IoU,"EMSANet (2x ResNet-34 NBt1D, PanopticNDT version, finetuned)",0.59,2023-09-24,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v11,Mean IoU,DFormerv2-L,0.58,2025-04-07,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v12,Mean IoU,SwinMTL,0.58,2024-03-15,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v13,Mean IoU,PolyMaX(ConvNeXt-L),0.58,2023-11-09,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v14,Mean IoU,HSPFormer(PVT v2-B4),0.58,2025-01-16,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v15,Mean IoU,GeminiFusion (MiT-B5),0.58,2024-06-03,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v16,Mean IoU,DFormerv2-B,0.58,2025-04-07,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v17,Mean IoU,DFormer-L,0.57,2023-09-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v18,Mean IoU,CMX (B5),0.57,2022-03-09,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v19,Mean IoU,CMNeXt (B4),0.57,2023-03-02,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v20,Mean IoU,"OMNIVORE (Swin-L, finetuned)",0.57,2022-01-20,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v21,Mean IoU,GeminiFusion (MiT-B3),0.57,2024-06-03,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v22,Mean IoU,CMX (B4),0.56,2022-03-09,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v23,Mean IoU,MultiMAE (ViT-B),0.56,2022-04-04,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v24,Mean IoU,DFormerv2-S,0.56,2025-04-07,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v25,Mean IoU,SMMCL (SegNeXt-B),0.56,2023-08-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v26,Mean IoU,DFormer-B,0.56,2023-09-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v27,Mean IoU,ComPtr (Swin-B),0.56,2023-07-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v28,Mean IoU,AsymFormer,0.55,2023-09-25,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v29,Mean IoU,"OMNIVORE (Swin-B, finetuned)",0.55,2022-01-20,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v30,Mean IoU,HAPNet,0.55,2024-04-04,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v31,Mean IoU,CMX (B2),0.54,2022-03-09,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v32,Mean IoU,TokenFusion (S),0.54,2022-04-19,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v33,Mean IoU,SMMCL (SegFormer-B2),0.54,2023-08-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v34,Mean IoU,DFormer-S,0.54,2023-09-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v35,Mean IoU,InvPT,0.54,2022-03-15,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v36,Mean IoU,HS3-Fuse (ResNet-101),0.54,2021-11-03,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v37,Mean IoU,PDCNet (ResNet-101),0.54,2023-02-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v38,Mean IoU,"EMSANet (2x ResNet-34 NBt1D, finetuned)",0.53,2022-07-10,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v39,Mean IoU,DCANet (ResNet-101),0.53,2022-10-13,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v40,Mean IoU,TokenFusion (Ti),0.53,2022-04-19,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v41,Mean IoU,InverseForm (ResNet-101),0.53,2021-04-06,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v42,Mean IoU,CAINet (MobileNet-V2),0.53,2024-01-03,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v43,Mean IoU,CEN-PSPNet (ResNet-152),0.53,2021-12-04,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v44,Mean IoU,AMF (ResNet-50),0.53,2022-01-05,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v45,Mean IoU,SMMCL (ResNet-101),0.53,2023-08-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v46,Mean IoU,SA-Gate,0.52,2020-07-17,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v47,Mean IoU,Warp-Refine,0.52,2021-09-28,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v48,Mean IoU,FSFNet,0.52,2021-05-10,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v49,Mean IoU,VCD+ACNet (ResNet-50),0.52,2020-06-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v50,Mean IoU,MIPANet (ResNet50),0.52,2023-11-19,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v51,Mean IoU,DFormer-T,0.52,2023-09-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v52,Mean IoU,ShapeConv (ResNext-101),0.51,2021-08-24,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v53,Mean IoU,EMSAFormer (SwinV2-T-128-Multi-Aug),0.51,2023-06-08,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v54,Mean IoU,Z-ACN (ResNet-101),0.51,2022-06-08,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v55,Mean IoU,AsymFusion (ResNet-152),0.51,2021-08-11,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v56,Mean IoU,DynMM (ResNet-50),0.51,2022-03-31,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v57,Mean IoU,SGNet (ResNet-101),0.51,2020-04-09,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v58,Mean IoU,PSD-ResNet50,0.51,2020-06-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v59,Mean IoU,Malleable 2.5D (ResNet-101),0.51,2020-07-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v60,Mean IoU,ICM,0.51,2019-06-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v61,Mean IoU,SANet,0.51,2020-11-04,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v62,Mean IoU,VCD+RedNet (ResNet-50),0.51,2020-06-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v63,Mean IoU,HaarNet,0.51,2023-10-11,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v64,Mean IoU,PAP (ResNet-50),0.50,2019-06-08,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v65,Mean IoU,Cerberus,0.50,2021-11-24,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v66,Mean IoU,ESANet (R34-NBt1D),0.50,2020-11-13,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v67,Mean IoU,Z-ACN (ResNet-50),0.50,2022-06-08,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v68,Mean IoU,Malleable 2.5D (ResNet-50),0.50,2020-07-18,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v69,Mean IoU,MMANet,0.50,2023-04-17,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v70,Mean IoU,SGACNet (R34-NBt1D),0.49,2023-08-11,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v71,Mean IoU,ComPtr (Swin-T),0.49,2023-07-23,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v72,Mean IoU,Z-ACN (ResNet-34),0.49,2022-06-08,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v73,Mean IoU,UMT,0.49,2021-06-21,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v74,Mean IoU,MTI-Net (HRNet-48),0.49,2020-01-19,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v75,Mean IoU,ShapeConv (ResNet-101),0.49,2021-08-24,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v76,Mean IoU,MKE,0.49,2021-03-26,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v77,Mean IoU,ShapeConv (ResNet-50),0.49,2021-08-24,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v78,Mean IoU,mmFormer,0.48,2022-06-06,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v79,Mean IoU,ACNet,0.48,2019-05-24,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v80,Mean IoU,SGACNet (R18-NBt1D),0.48,2023-08-11,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v81,Mean IoU,ESANet (R18-NBt1D ),0.48,2020-11-13,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v82,Mean IoU,RFNet,0.48,2021-01-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v83,Mean IoU,TupleInfoNCE,0.48,2021-07-06,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v84,Mean IoU,DDSC (ResNet-101),0.48,2018-06-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v85,Mean IoU,CFN,0.48,2017-10-01,,
Image Recognition,Medical,10-shot image generation,Semantic Segmentation,NYU Depth v86,Mean IoU,FDNet (DenseNet264),0.47,2019-05-22,,
